,movie_title,title_year,duration,color,genre,language,country,content_rating,director_name,actor_1_name,actor_2_name,budget,gross,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,movie_facebook_likes,num_critic_for_reviews,IMDB_user_votes,IMDB_user_reviews,IMDB_score
1505,Code Name: The Cleaner,2007,91.0,Color,Action,English,USA,PG-13,Les Mayfield,Callum Rennie,Will Patton,20000000.0,8104069.0,10,716.0,537.0,233,53.0,9785.0,26.0,4.5
1506,I'm Not There.,2007,135.0, Black and White,Biography,English,USA,R,Todd Haynes,Christian Bale,Heath Ledger,20000000.0,4001121.0,162,23000.0,13000.0,0,231.0,48346.0,230.0,7.0
1507,The Touch,2007,7.0,Color,Romance,English,USA,Unrated,Jane Clark,Necar Zadegan,Traci Dinwiddie,13000.0,23472900.0,23,344.0,281.0,30,138.0,118.0,171.0,5.2
1508,Shattered,2007,98.0,Color,Crime,English,UK,R,Mike Barker,Gerard Butler,Nicholas Lea,20000000.0,23472900.0,5,18000.0,867.0,0,29.0,25450.0,118.0,6.7
1509,Mongol: The Rise of Genghis Khan,2007,126.0,Color,Adventure,Mongolian,Russia,R,Sergey Bodrov,Tadanobu Asano,Khulan Chuluun,20000000.0,5701643.0,44,627.0,12.0,0,160.0,37635.0,165.0,7.3
1510,Superbad,2007,119.0,Color,Comedy,English,USA,R,Greg Mottola,Emma Stone,Joe Lo Truglio,20000000.0,121463226.0,99,15000.0,833.0,0,256.0,422606.0,555.0,7.6
1511,Hitman,2007,94.0,Color,Action,English,France,R,Xavier Gens,Henry Ian Cusick,Dougray Scott,24000000.0,39687528.0,87,866.0,794.0,0,193.0,140780.0,376.0,6.3
1512,How She Move,2007,94.0,Color,Drama,English,Canada,PG-13,Ian Iqbal Rashid,DeRay Davis,Clé Bennett,21000000.0,7070459.0,8,328.0,122.0,238,62.0,4600.0,18.0,3.3
1513,Becoming Jane,2007,120.0,Color,Biography,English,UK,PG,Julian Jarrold,Anne Hathaway,Julie Walters,16500000.0,18663911.0,11,11000.0,838.0,0,150.0,46204.0,151.0,7.1
1514,Sydney White,2007,108.0,Color,Comedy,English,USA,PG-13,Joe Nussbaum,Danny Strong,Matt Long,16500000.0,11702090.0,18,714.0,701.0,0,72.0,37700.0,50.0,6.3
1515,Hot Fuzz,2007,121.0,Color,Action,English,UK,R,Edgar Wright,Bill Bailey,Joe Cornish,8000000.0,23618786.0,1000,175.0,115.0,17000,285.0,352695.0,687.0,7.9
1516,Arn: The Knight Templar,2007,270.0,Color,Action,Swedish,Sweden,Unrated,Peter Flinth,Gustaf Skarsgård,Michael Nyqvist,25000000.0,23472900.0,5,908.0,690.0,0,34.0,18041.0,54.0,6.6
1517,Things We Lost in the Fire,2007,118.0,Color,Drama,English,USA,R,Susanne Bier,Alison Lohman,Omar Benson Miller,16000000.0,2849142.0,369,1000.0,418.0,0,146.0,24104.0,88.0,7.2
1518,Why Did I Get Married?,2007,113.0,Color,Comedy,English,USA,PG-13,Tyler Perry,Michael Jai White,Tasha Smith,15000000.0,55184721.0,0,2000.0,721.0,1000,41.0,9811.0,100.0,5.6
1519,The Great Debaters,2007,126.0,Color,Biography,English,USA,PG-13,Denzel Washington,Denzel Washington,Jurnee Smollett-Bell,15000000.0,30226144.0,18000,18000.0,2000.0,0,112.0,47626.0,118.0,7.6
1520,28 Weeks Later,2007,100.0,Color,Drama,English,UK,R,Juan Carlos Fresnadillo,Jeremy Renner,Harold Perrineau,15000000.0,28637507.0,35,10000.0,1000.0,0,274.0,212167.0,713.0,7.0
1521,The Hills Have Eyes II,2007,89.0,Color,Horror,English,USA,R,Martin Weisz,Jeff Kober,Daniella Alonso,15000000.0,20801344.0,7,919.0,557.0,0,161.0,49721.0,211.0,5.1
1522,U2 3D,2007,85.0,Color,Documentary,English,USA,G,Catherine Owens,Bono,The Edge,21000000.0,10353690.0,0,468.0,67.0,116,68.0,2673.0,31.0,8.4
1523,A Mighty Heart,2007,108.0,Color,Biography,English,USA,R,Michael Winterbottom,Angelina Jolie Pitt,Archie Panjabi,16000000.0,9172810.0,187,11000.0,883.0,923,190.0,24150.0,118.0,6.7
1524,Blood and Chocolate,2007,98.0,Color,Drama,English,USA,PG-13,Katja von Garnier,Olivier Martinez,Agnes Bruckner,21000000.0,3525161.0,18,837.0,400.0,0,106.0,15388.0,190.0,5.5
1525,Funny Games,2007,111.0,Color,Crime,English,USA,R,Michael Haneke,Naomi Watts,Siobhan Fallon Hogan,15000000.0,1294640.0,0,6000.0,294.0,0,250.0,69569.0,436.0,6.5
1526,The Good Night,2007,93.0,Color,Comedy,English,USA,R,Jake Paltrow,Stephen Graham,Gael Le Cornec,15000000.0,20380.0,17,1000.0,165.0,445,50.0,7519.0,39.0,5.9
1527,Stomp the Yard,2007,109.0,Color,Drama,English,USA,PG-13,Sylvain White,Chris Brown,Laz Alonso,14000000.0,61356221.0,41,997.0,826.0,0,86.0,19505.0,162.0,5.2
1528,I Think I Love My Wife,2007,94.0,Color,Comedy,English,USA,R,Chris Rock,Steve Buscemi,Eliza Coupe,21000000.0,12550242.0,0,12000.0,490.0,488,97.0,13866.0,55.0,5.5
1529,The Diving Bell and the Butterfly,2007,112.0,Color,Biography,French,France,PG-13,Julian Schnabel,Emmanuelle Seigner,Mathieu Amalric,21000000.0,5990075.0,232,413.0,412.0,13000,259.0,89906.0,175.0,8.0
1530,This Christmas,2007,117.0,Color,Comedy,English,USA,PG-13,Preston A. Whitmore II,Mekhi Phifer,Chris Brown,13000000.0,49121934.0,17,1000.0,997.0,0,37.0,6528.0,32.0,6.1
1531,The Mist,2007,126.0,Color,Horror,English,USA,R,Frank Darabont,Toby Jones,Alexa Davalos,18000000.0,25592632.0,0,2000.0,850.0,20000,330.0,220475.0,1066.0,7.2
1532,Resurrecting the Champ,2007,112.0,Color,Drama,English,USA,PG-13,Rod Lurie,Harry Lennix,Kathryn Morris,13000000.0,3169424.0,37,748.0,573.0,689,104.0,18442.0,59.0,6.8
1533,Lars and the Real Girl,2007,106.0,Color,Comedy,English,USA,PG-13,Craig Gillespie,Ryan Gosling,Kelli Garner,12000000.0,5949693.0,44,33000.0,730.0,19000,226.0,114762.0,299.0,7.4
1534,Charlie Bartlett,2007,97.0,Color,Comedy,English,USA,R,Jon Poll,Robert Downey Jr.,Megan Park,12000000.0,3950294.0,20,21000.0,569.0,0,146.0,56654.0,124.0,7.0
1535,Married Life,2007,91.0,Color,Crime,English,USA,PG-13,Ira Sachs,David Richmond-Peck,Erin Boyes,12000000.0,1506998.0,60,60.0,46.0,314,121.0,8014.0,50.0,6.3
1536,The Life Before Her Eyes,2007,90.0,Color,Drama,English,USA,R,Vadim Perelman,Eva Amurri Martino,Lynn Cohen,8000000.0,303439.0,26,797.0,474.0,1000,78.0,12125.0,78.0,6.4
1537,Trade,2007,120.0,Color,Crime,English,Germany,R,Marco Kreuzpaintner,Zack Ward,Kate del Castillo,12000000.0,214202.0,7,662.0,345.0,0,69.0,14831.0,75.0,7.5
1538,St. Trinian's,2007,100.0,Color,Comedy,English,UK,PG-13,Oliver Parker,Lily Cole,Rupert Everett,13500000.0,23472900.0,32,785.0,692.0,0,56.0,18220.0,102.0,5.8
1539,In the Land of Women,2007,97.0,Color,Comedy,English,USA,PG-13,Jon Kasdan,Kristen Stewart,Elena Anaya,10000000.0,11043445.0,21,17000.0,1000.0,1000,81.0,27689.0,74.0,6.5
1540,September Dawn,2007,111.0,Color,Drama,,USA,R,Christopher Cain,Jon Gries,Taylor Handley,11000000.0,1066555.0,58,482.0,362.0,411,43.0,2618.0,111.0,5.8
1541,Saw IV,2007,96.0,Color,Horror,English,USA,R,Darren Lynn Bousman,Costas Mandylor,Shawnee Smith,10000000.0,63270259.0,163,723.0,651.0,0,190.0,111087.0,319.0,5.9
1542,Reno 911!: Miami,2007,84.0,Color,Comedy,English,USA,R,Robert Ben Garant,Wendi McLendon-Covey,Thomas Lennon,10000000.0,20339754.0,134,655.0,651.0,441,89.0,23928.0,73.0,5.9
1543,"Run, Fatboy, Run",2007,100.0,Color,Comedy,English,UK,PG-13,David Schwimmer,Dylan Moran,Iddo Goldberg,21000000.0,5998971.0,0,427.0,269.0,0,168.0,58509.0,143.0,6.6
1544,The Brothers Solomon,2007,93.0,Color,Comedy,English,USA,R,Bob Odenkirk,Jenna Fischer,Lee Majors,10000000.0,900926.0,0,966.0,799.0,319,51.0,9517.0,46.0,5.3
1545,My Blueberry Nights,2007,95.0,Color,Drama,English,Hong Kong,PG-13,Kar-Wai Wong,Natalie Portman,Norah Jones,10000000.0,866778.0,0,20000.0,329.0,0,192.0,44208.0,117.0,6.7
1546,Blonde Ambition,2007,93.0,Color,Comedy,English,USA,PG-13,Scott Marshall,Drew Fuller,Drew Waters,10000000.0,5561.0,7,906.0,848.0,160,20.0,4995.0,34.0,3.9
1547,White Noise 2: The Light,2007,99.0,Color,Drama,English,USA,PG-13,Patrick Lussier,Teryl Rothery,Craig Fairbrass,10000000.0,23472900.0,71,298.0,258.0,509,62.0,11285.0,82.0,5.7
1548,Partition,2007,116.0,Color,Drama,English,Canada,R,Vic Sarin,Jimi Mistry,Jesse Moss,10000000.0,23472900.0,24,183.0,136.0,746,17.0,2223.0,27.0,7.0
1549,Sicko,2007,123.0,Color,Documentary,English,USA,PG-13,Michael Moore,Michael Moore,Tucker Albrizzi,9000000.0,24530513.0,909,909.0,203.0,0,263.0,66610.0,429.0,8.0
1550,The Savages,2007,114.0,Color,Comedy,English,USA,R,Tamara Jenkins,Philip Seymour Hoffman,David Zayas,21000000.0,6610326.0,84,22000.0,929.0,0,201.0,32188.0,127.0,7.2
1551,Gracie,2007,95.0,Color,Biography,English,USA,PG-13,Davis Guggenheim,Emma Bell,John Doman,9000000.0,2955039.0,49,702.0,616.0,313,65.0,3624.0,27.0,6.2
1552,Awake,2007,84.0,Color,Crime,English,USA,R,Joby Harold,Hayden Christensen,Fisher Stevens,8600000.0,14373825.0,8,4000.0,922.0,0,133.0,63216.0,196.0,6.5
1553,Namastey London,2007,128.0,Color,Comedy,Hindi,India,Unrated,Vipul Amrutlal Shah,Katrina Kaif,Clive Standen,21000000.0,1207007.0,11,3000.0,687.0,341,15.0,13577.0,47.0,7.3
1554,When Did You Last See Your Father?,2007,92.0,Color,Biography,English,UK,PG-13,Anand Tucker,Colin Firth,Jim Broadbent,8000000.0,1071240.0,14,14000.0,1000.0,429,90.0,3571.0,34.0,6.9
1555,Brooklyn Rules,2007,99.0,Color,Crime,English,USA,R,Michael Corrente,Jerry Ferrara,Tony Devon,8000000.0,398420.0,30,480.0,257.0,226,41.0,5049.0,48.0,6.4
1556,The Death and Life of Bobby Z,2007,97.0,Color,Action,English,USA,R,John Herzfeld,Paul Walker,Olivia Wilde,22000000.0,23472900.0,17,23000.0,10000.0,0,30.0,12078.0,31.0,5.9
1557,Hostel: Part II,2007,94.0,Color,Horror,English,USA,R,Eli Roth,Jay Hernandez,Lauren German,10000000.0,17544812.0,0,1000.0,683.0,0,252.0,69989.0,384.0,5.4
1558,Ta Ra Rum Pum,2007,153.0,Color,Comedy,Hindi,USA,Unrated,Siddharth Anand,Saif Ali Khan,Mary Goggin,6000000.0,872643.0,5,532.0,249.0,108,16.0,2909.0,37.0,5.4
1559,Persepolis,2007,89.0,Color,Animation,French,France,PG-13,Vincent Paronnaud,Catherine Deneuve,Gena Rowlands,7300000.0,4443403.0,10,963.0,545.0,14000,242.0,70194.0,158.0,8.0
1560,Spider-Man 3,2007,156.0,Color,Action,English,USA,PG-13,Sam Raimi,J.K. Simmons,James Franco,258000000.0,336530303.0,0,24000.0,11000.0,0,392.0,383071.0,1902.0,6.2
1561,Juno,2007,96.0,Color,Comedy,English,USA,PG-13,Jason Reitman,J.K. Simmons,Jennifer Garner,7500000.0,143492840.0,655,24000.0,3000.0,10000,387.0,414335.0,881.0,7.5
1562,Who's Your Caddy?,2007,93.0,Color,Comedy,English,USA,PG-13,Don Michael Paul,Jeffrey Jones,Faizon Love,7000000.0,5694308.0,70,692.0,585.0,446,25.0,13815.0,46.0,2.0
1563,High School Musical 2,2007,111.0,Color,Comedy,English,USA,TV-G,Kenny Ortega,Lucas Grabeel,Corbin Bleu,7000000.0,23472900.0,197,755.0,632.0,586,44.0,39786.0,162.0,4.8
1564,Elite Squad,2007,115.0,Color,Action,Portuguese,Brazil,R,José Padilha,Wagner Moura,Fernanda Machado,4000000.0,8060.0,294,585.0,39.0,11000,142.0,81644.0,107.0,8.1
1565,Control,2007,122.0, Black and White,Biography,English,UK,R,Anton Corbijn,Sam Riley,Samantha Morton,4500000.0,871577.0,210,845.0,631.0,13000,183.0,51353.0,143.0,7.7
1566,Daddy Day Camp,2007,89.0,Color,Comedy,English,USA,PG,Fred Savage,Lochlyn Munro,Brian Doyle-Murray,6000000.0,13235267.0,0,555.0,484.0,256,52.0,12339.0,32.0,2.9
1567,The Ten,2007,96.0,Color,Comedy,English,USA,R,David Wain,Jon Hamm,Ken Marino,5250000.0,766487.0,136,4000.0,543.0,915,65.0,15315.0,117.0,5.0
1568,"Gandhi, My Father",2007,136.0,Color,Biography,Hindi,India,Unrated,Feroz Abbas Khan,Akshaye Khanna,Bhoomika Chawla,21000000.0,240425.0,0,75.0,45.0,133,16.0,1311.0,25.0,7.4
1569,Redacted,2007,90.0,Color,Crime,English,USA,R,Brian De Palma,Mike Figueroa,Daniel Stewart Sherman,5000000.0,65087.0,0,343.0,29.0,559,133.0,8824.0,108.0,6.2
1570,All Hat,2007,89.0,Color,Western,English,Canada,R,Leonard Farlinger,Keith Carradine,Gary Farmer,5000000.0,23472900.0,0,584.0,580.0,31,8.0,436.0,8.0,5.3
1571,Savage Grace,2007,97.0,Color,Drama,English,Spain,Unrated,Tom Kalin,Eddie Redmayne,Elena Anaya,4600000.0,434417.0,4,13000.0,1000.0,0,121.0,8867.0,65.0,5.9
1572,The Orphanage,2007,105.0,Color,Drama,Spanish,Spain,R,J.A. Bayona,Geraldine Chaplin,Belén Rueda,3400000.0,7159147.0,171,382.0,273.0,11000,300.0,120189.0,308.0,7.5
1573,You Kill Me,2007,93.0,Color,Comedy,English,USA,R,John Dahl,Philip Baker Hall,Aaron Hughes,4000000.0,2426851.0,131,497.0,113.0,830,121.0,16224.0,76.0,6.5
1574,Purple Violets,2007,103.0,Color,Comedy,English,USA,Unrated,Edward Burns,Debra Messing,Rosemarie DeWitt,4000000.0,23472900.0,0,650.0,536.0,296,6.0,2727.0,19.0,6.6
1575,Diary of the Dead,2007,95.0,Color,Horror,English,USA,R,George A. Romero,Megan Park,Shawn Roberts,2000000.0,952620.0,0,569.0,529.0,0,280.0,40800.0,332.0,5.7
1576,Timecrimes,2007,66.0,Color,Horror,Spanish,Spain,R,Nacho Vigalondo,Karra Elejalde,Nacho Vigalondo,2600000.0,38108.0,76,123.0,76.0,0,173.0,40878.0,124.0,7.2
1577,Timber Falls,2007,100.0,Color,Horror,English,USA,R,Tony Giglio,Brianna Brown,Nick Searcy,2600000.0,23472900.0,6,331.0,272.0,254,66.0,5012.0,47.0,5.3
1578,Brick Lane,2007,101.0,Color,Drama,English,UK,PG-13,Sarah Gavron,Satish Kaushik,Christopher Simpson,21000000.0,1094998.0,34,56.0,41.0,430,80.0,2560.0,29.0,6.7
1579,The Last Sin Eater,2007,117.0,Color,Drama,English,USA,PG-13,Michael Landon Jr.,Henry Thomas,Louise Fletcher,2200000.0,379643.0,84,861.0,425.0,285,18.0,1573.0,29.0,5.9
1580,Jack Brooks: Monster Slayer,2007,90.0,Color,Action,English,Canada,R,Jon Knautz,Rachel Skarsten,Daniel Kash,2500000.0,23472900.0,10,371.0,52.0,870,95.0,5187.0,46.0,6.0
1581,[Rec],2007,78.0,Color,Horror,Spanish,Spain,R,Jaume Balagueró,Manuela Velasco,Pablo Rosso,1500000.0,23472900.0,57,120.0,9.0,15000,252.0,131462.0,374.0,7.5
1582,No End in Sight,2007,102.0,Color,Documentary,English,USA,Unrated,Charles Ferguson,Campbell Scott,Dick Cheney,2000000.0,1430185.0,117,393.0,21.0,0,79.0,7314.0,55.0,8.3
1583,In the Shadow of the Moon,2007,100.0, Black and White,Documentary,English,UK,PG,David Sington,John F. Kennedy,Buzz Aldrin,2000000.0,1134049.0,90,168.0,142.0,0,107.0,5475.0,44.0,8.1
1584,Teeth,2007,94.0,Color,Comedy,English,USA,R,Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,21000000.0,347578.0,53,386.0,357.0,17000,221.0,34556.0,161.0,5.4
1585,Rockaway,2007,90.0,Color,Action,English,USA,R,Jeff Crook,Nicholas Gonzalez,Mario Cimarro,2000000.0,23472900.0,5,601.0,453.0,44,8.0,355.0,6.0,4.6
1586,Slacker Uprising,2007,102.0,Color,Documentary,English,USA,Unrated,Michael Moore,Michael Moore,Eddie Vedder,2000000.0,23472900.0,909,909.0,562.0,69,27.0,2242.0,15.0,5.3
1587,Sublime,2007,113.0,Color,Horror,English,USA,R,Tony Krantz,George Newbern,Tom Cavanagh,1800000.0,23472900.0,15,647.0,642.0,368,53.0,6267.0,103.0,5.3
1588,Under the Same Moon,2007,106.0,Color,Adventure,Spanish,Mexico,PG-13,Patricia Riggen,America Ferrera,Eugenio Derbez,21000000.0,12589108.0,36,953.0,399.0,0,75.0,5526.0,58.0,7.4
1589,Caramel,2007,95.0,Color,Comedy,Arabic,France,PG,Nadine Labaki,Yasmine Al Massri,Adel Karam,1300000.0,1060591.0,0,227.0,4.0,0,109.0,9750.0,66.0,7.2
1590,Waitress,2007,108.0,Color,Comedy,English,USA,PG-13,Adrienne Shelly,Lew Temple,Cheryl Hines,2000000.0,19067631.0,191,597.0,541.0,0,173.0,37714.0,204.0,7.1
1591,Snow Angels,2007,107.0,Color,Drama,English,USA,R,David Gordon Green,Michael Angarano,Connor Paolo,21000000.0,402820.0,234,947.0,530.0,415,88.0,10896.0,57.0,6.9
1592,My Name Is Bruce,2007,84.0,Color,Comedy,English,USA,R,Bruce Campbell,Ted Raimi,Dan Hicks,1500000.0,173066.0,0,634.0,328.0,0,100.0,21379.0,88.0,6.3
1593,Certifiably Jonathan,2007,85.0,Color,Comedy,English,USA,Unrated,James David Pasternak,Robin Williams,Sarah Silverman,1200000.0,7826.0,0,49000.0,931.0,87,17.0,132.0,2.0,6.2
1594,Juno,2007,96.0,Color,Comedy,English,USA,PG-13,Jason Reitman,J.K. Simmons,Jennifer Garner,7500000.0,143492840.0,655,24000.0,3000.0,10000,387.0,414345.0,881.0,7.5
1595,Taxi to the Dark Side,2007,53.0,Color,Crime,English,USA,R,Alex Gibney,Alex Gibney,George W. Bush,1000000.0,274661.0,141,141.0,125.0,0,84.0,10564.0,40.0,7.7
1596,And Then Came Love,2007,90.0,Color,Comedy,English,USA,Unrated,Richard Schenkman,Vanessa Williams,Mike Colter,989000.0,23472900.0,29,1000.0,569.0,42,6.0,443.0,4.0,4.8
1597,"4 Months, 3 Weeks and 2 Days",2007,113.0,Color,Drama,Romanian,Romania,Unrated,Cristian Mungiu,Anamaria Marinca,Vlad Ivanov,590000.0,1185783.0,163,131.0,60.0,14000,233.0,44763.0,172.0,7.9
1598,The Hammer,2007,88.0,Color,Comedy,English,USA,R,Charles Herman-Wurmfeld,John Enos III,Rian Bishop,850000.0,442638.0,0,465.0,140.0,337,73.0,5489.0,23.0,7.3
1599,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,86.0,Color,Action,English,USA,R,Matt Maiellaro,Tina Fey,Fred Armisen,750000.0,5518918.0,8,2000.0,424.0,307,82.0,12160.0,73.0,6.9
1600,Arnolds Park,2007,103.0,Color,Mystery,English,USA,PG-13,Gene Teigland,Kendyl Joi,Matthew Feeney,600000.0,23616.0,0,23.0,20.0,11,138.0,94.0,4.0,5.6
1601,Finishing the Game: The Search for a New Bruce Lee,2007,84.0,Color,Comedy,English,USA,Unrated,Justin Lin,Monique Gabriela Curnen,Jake Sandvig,500000.0,52850.0,681,239.0,172.0,155,35.0,1656.0,12.0,6.2
1602,Kiss the Bride,2007,100.0,Color,Comedy,English,USA,R,C. Jay Cox,Tori Spelling,Amber Benson,500000.0,31937.0,6,396.0,326.0,60,9.0,1358.0,10.0,5.7
1603,The Living Wake,2007,91.0,Color,Comedy,English,USA,PG-13,Sol Tryon,Jim Gaffigan,Ann Dowd,500000.0,12055.0,0,472.0,185.0,339,28.0,739.0,10.0,6.5
1604,Paranormal Activity,2007,84.0,Color,Horror,English,USA,R,Oren Peli,Micah Sloat,Ashley Palmer,15000.0,107917283.0,110,189.0,109.0,12000,409.0,184824.0,1189.0,6.3
1605,Across the Universe,2007,133.0,Color,Drama,English,USA,PG-13,Julie Taymor,Jim Sturgess,T.V. Carpio,45000000.0,24343673.0,278,5000.0,117.0,14000,156.0,91863.0,524.0,7.4
1606,Shotgun Stories,2007,92.0,Color,Drama,English,USA,PG-13,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,21000000.0,45661.0,337,35.0,32.0,773,85.0,7148.0,32.0,7.3
1607,Jesus People,2007,35.0,Color,Comedy,English,USA,Unrated,Jason Naumann,Victoria Jackson,Kate Flannery,21000000.0,23472900.0,2,338.0,219.0,0,138.0,31.0,171.0,6.9
1608,The Man from Earth,2007,87.0,Color,Drama,English,USA,Unrated,Richard Schenkman,William Katt,John Billingsley,200000.0,23472900.0,29,505.0,323.0,46000,66.0,129799.0,638.0,8.0
1609,Once,2007,85.0,Color,Drama,English,Ireland,R,John Carney,Glen Hansard,Markéta Irglová,180000.0,9437933.0,109,200.0,96.0,26000,232.0,90827.0,329.0,7.9
1610,A Dog's Breakfast,2007,88.0,Color,Comedy,English,Canada,Unrated,David Hewlett,Christopher Judge,David Hewlett,120000.0,23472900.0,686,847.0,686.0,377,8.0,3262.0,46.0,7.0
1611,A Dog's Breakfast,2007,88.0,Color,Comedy,English,Canada,Unrated,David Hewlett,Christopher Judge,David Hewlett,120000.0,23472900.0,686,847.0,686.0,377,8.0,3262.0,46.0,7.0
1612,Closure,2007,80.0,Color,Thriller,English,UK,R,Dan Reed,Danny Dyer,Adam Rayner,1800000.0,23472900.0,3,798.0,279.0,246,61.0,5747.0,44.0,5.6
1613,The Legend of God's Gun,2007,78.0,Color,Western,English,USA,R,Mike Bruce,Joseph Campanella,Kirpatrick Thomas,30000.0,243768.0,6,32.0,17.0,13,3.0,143.0,9.0,4.1
1614,Tin Can Man,2007,83.0, Black and White,Horror,English,Ireland,Unrated,Ivan Kavanagh,Patrick O'Donnell,Michael Parle,10000.0,23472900.0,18,10.0,5.0,105,12.0,57.0,1.0,6.7
1615,Quantum of Solace,2008,106.0,Color,Action,English,UK,PG-13,Marc Forster,Giancarlo Giannini,Mathieu Amalric,200000000.0,168368427.0,395,451.0,412.0,0,403.0,330784.0,1243.0,6.7
1616,The Chronicles of Narnia: Prince Caspian,2008,150.0,Color,Action,English,USA,PG,Andrew Adamson,Peter Dinklage,Pierfrancesco Favino,225000000.0,141614023.0,80,22000.0,216.0,0,258.0,149922.0,438.0,6.6
1617,Indiana Jones and the Kingdom of the Crystal Skull,2008,122.0,Color,Action,English,USA,PG-13,Steven Spielberg,Harrison Ford,Ray Winstone,185000000.0,317011114.0,14000,11000.0,1000.0,5000,470.0,333847.0,2054.0,6.2
1618,WALL·E,2008,98.0,Color,Adventure,English,USA,G,Andrew Stanton,John Ratzenberger,Fred Willard,180000000.0,223806889.0,475,1000.0,729.0,16000,421.0,718837.0,1043.0,8.4
1619,The Dark Knight,2008,152.0,Color,Action,English,USA,PG-13,Christopher Nolan,Christian Bale,Heath Ledger,185000000.0,533316061.0,22000,23000.0,13000.0,37000,645.0,1676169.0,4667.0,9.0
1620,Iron Man,2008,126.0,Color,Action,English,USA,PG-13,Jon Favreau,Robert Downey Jr.,Jeff Bridges,140000000.0,318298180.0,4000,21000.0,12000.0,10000,486.0,696338.0,1055.0,7.9
1621,The Mummy: Tomb of the Dragon Emperor,2008,112.0,Color,Action,English,USA,PG-13,Rob Cohen,Jet Li,Brendan Fraser,145000000.0,102176165.0,357,5000.0,3000.0,0,264.0,117927.0,501.0,5.2
1622,The Curious Case of Benjamin Button,2008,166.0,Color,Drama,English,USA,PG-13,David Fincher,Brad Pitt,Jason Flemyng,150000000.0,127490802.0,21000,11000.0,1000.0,23000,362.0,459346.0,822.0,7.8
1623,Hancock,2008,102.0,Color,Action,English,USA,PG-13,Peter Berg,Will Smith,Charlize Theron,150000000.0,227946274.0,532,10000.0,9000.0,0,318.0,343648.0,590.0,6.4
1624,Madagascar: Escape 2 Africa,2008,89.0,Color,Action,English,USA,PG,Eric Darnell,Bernie Mac,Jada Pinkett Smith,150000000.0,179982968.0,35,1000.0,851.0,0,167.0,146019.0,119.0,6.7
1625,Bolt,2008,96.0,Color,Adventure,English,USA,PG,Byron Howard,Chloë Grace Moretz,Diedrich Bader,150000000.0,114053579.0,59,17000.0,759.0,0,225.0,146766.0,178.0,6.9
1626,The Incredible Hulk,2008,135.0,Color,Action,English,USA,PG-13,Louis Leterrier,Ty Burrell,Peter Mensah,150000000.0,134518390.0,255,3000.0,1000.0,0,354.0,326286.0,643.0,6.8
1627,Kung Fu Panda,2008,92.0,Color,Action,English,USA,PG,Mark Osborne,Angelina Jolie Pitt,Wayne Knight,130000000.0,215395021.0,54,11000.0,967.0,6000,266.0,307029.0,360.0,7.6
1628,Australia,2008,165.0,Color,Adventure,English,Australia,PG-13,Baz Luhrmann,Essie Davis,Bryan Brown,130000000.0,49551662.0,1000,309.0,284.0,0,245.0,102338.0,450.0,6.6
1629,Speed Racer,2008,135.0,Color,Action,English,USA,PG,Lana Wachowski,Scott Porter,Kick Gurry,120000000.0,43929341.0,0,690.0,107.0,0,284.0,57873.0,414.0,6.1
1630,Asterix at the Olympic Games,2008,116.0,Color,Adventure,French,France,Unrated,Frédéric Forestier,Alain Delon,Santiago Segura,78000000.0,23472900.0,0,936.0,276.0,291,33.0,20567.0,36.0,5.1
1631,The Spiderwick Chronicles,2008,107.0,Color,Adventure,English,USA,PG,Mark Waters,Martin Short,Tod Fennell,90000000.0,71148699.0,70,770.0,419.0,0,198.0,68935.0,125.0,6.6
1632,Tropic Thunder,2008,121.0,Color,Action,English,USA,R,Ben Stiller,Robert Downey Jr.,Steve Coogan,92000000.0,110416702.0,0,21000.0,1000.0,0,308.0,307539.0,577.0,7.0
1633,Valkyrie,2008,121.0,Color,Drama,English,USA,PG-13,Bryan Singer,Tom Cruise,Tom Wilkinson,75000000.0,83077470.0,0,10000.0,1000.0,0,269.0,183247.0,440.0,7.1
1634,You Don't Mess with the Zohan,2008,113.0,Color,Action,English,USA,PG-13,Dennis Dugan,Adam Sandler,Sayed Badreya,90000000.0,100018837.0,221,11000.0,600.0,0,198.0,156348.0,380.0,5.5
1635,Jumper,2008,88.0,Color,Action,English,USA,PG-13,Doug Liman,Kristen Stewart,Hayden Christensen,85000000.0,80170146.0,218,17000.0,4000.0,0,238.0,243053.0,488.0,6.1
1636,Hellboy II: The Golden Army,2008,120.0,Color,Action,English,USA,PG-13,Guillermo del Toro,Seth MacFarlane,Iván Kamarás,85000000.0,75754670.0,0,3000.0,169.0,3000,345.0,208422.0,342.0,7.0
